SMILES,lipo,inchi_key
CN(CCO)C(=O)c1ccc(C(c2cccc(NC(=O)C3CC3)c2)N2CCN(Cc3ccc(F)cc3)CC2)cc1,3.38,PSKBLTTURNPFTI-UHFFFAOYSA-N
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2cccc(C(F)(F)F)c2)C2CCN(S(C)(=O)=O)CC2)CC1,1.9,VVWTYHCFZJLFJA-UHFFFAOYSA-N
Cc1ccc(NC(=O)c2ccnc(N3CCOCC3)c2)cc1Nc1ccnc(OCC2CCCN(C)C2)n1,1.9,MCWZJZOROQSPHT-UHFFFAOYSA-N
O=C(NCC(O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2c(F)cccc12,3.15,SUYKBMCECCINPJ-UHFFFAOYSA-N
CN(C)CCCN(C)S(=O)(=O)c1ccc(Nc2nccc(-c3cnc4ccccn34)n2)cc1,2.16,RNLFZYRGFMHTMW-UHFFFAOYSA-N
O=c1cc(O)oc2c1c(=O)n(Cc1ccccc1)c1ccccc21,1.97,OUQLVFIVQQFUGE-UHFFFAOYSA-N
CC(O)(C(=O)Nc1ccc(S(=O)(=O)c2ccc(O)cc2)cc1)C(F)(F)F,2.78,KXHZZAYXTPZNDJ-UHFFFAOYSA-N
Cn1cncc1-c1c2c(=O)n(CC#CCO)c(=O)n(CC3CC3)c2nn1Cc1ccnc2ccc(Cl)cc12,2.55,OIDADUCTRUNBRG-UHFFFAOYSA-N
O=S(=O)(Cc1c(F)cccc1F)N1CCN(c2ncccc2C(F)(F)F)CC1,3.9,GYDBKPLWJWNBHX-UHFFFAOYSA-N
CS(=O)(=O)c1ccc(-c2cc(C(=O)NC3CCCNC3)c(NC(N)=O)s2)cc1,0.68,RJXXPEOYQWYUIP-UHFFFAOYSA-N
Cc1onc(C(N)=O)c1C(=O)Nc1nccs1,1.63,OXSKIHCDHQSZBA-UHFFFAOYSA-N
CCn1cnc(-c2ccccc2)c1-c1nc2c(N)ncnc2s1,2.97,OHGPGKGZFDVHSY-UHFFFAOYSA-N
CCCc1c(OCCCCSCC(=O)O)ccc(C(C)=O)c1O,1.3,XAMINTBJWYIJGB-UHFFFAOYSA-N
CN(c1ncccc1CNc1nc(Nc2ccc3c(c2)CC(=O)N3)ncc1C(F)(F)F)S(C)(=O)=O,2.63,MZDKLVOWGIOKTN-UHFFFAOYSA-N
CCc1nc2cc(O)ccc2c(Oc2ccc(C=CC(=O)O)cc2)c1-c1ccccc1,3.0,XOLNOXKBNUFEQH-UHFFFAOYSA-N
Cc1ccc(C(NC(=O)c2ccccc2O)C(=O)Nc2c(C)cccc2C)s1,4.05,AHTURLVFIJHCLS-UHFFFAOYSA-N
COCCOc1nc(N)c2[nH]c(=O)n(Cc3cccc(CC(=O)OC)c3)c2n1,1.86,UICNECIXFRNYJM-UHFFFAOYSA-N
C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,3.34,CDMGBJANTYXAIV-UHFFFAOYSA-N
CCC(CC)n1nc(C)c(C(=O)NC(C)C(C)(C)C)c1NS(=O)(=O)c1ccc(C)cc1,1.88,OJRNTTNUFPSZAN-UHFFFAOYSA-N
CN1CCN(CC(=O)Nc2ccc(-c3cccn4c(=O)cc(N5CCOCC5)nc34)c3sc4ccccc4c23)CC1,2.6,ZULRBZHDVNLEGO-UHFFFAOYSA-N
N#Cc1ccc(C(=O)N2CCC3(CC2)N=C(N)c2c(F)ccc(F)c2N3)cn1,0.79,GIZYIOOBBUHOBS-UHFFFAOYSA-N
CC(=O)NCC1CN(c2ccc(N3Cc4cccnc4C3)c(F)c2)C(=O)O1,2.88,CODRSYHZEISSJM-UHFFFAOYSA-N
CCC(NC(=O)c1c([S+](C)[O-])c(-c2ccccc2)nc2ccccc12)c1cccnc1,2.2,WSWJJUWOTZHKGX-UHFFFAOYSA-N
O=C(CO)N1CCC(c2[nH]nc(-c3ccc(Cl)cc3F)c2-c2ccncn2)CC1,1.79,IGGNAIYXGIUMQZ-UHFFFAOYSA-N
CC(C)Oc1cc(-n2cnc3ccc(NC(CO)c4ccc(F)cn4)nc32)n[nH]1,2.79,CEDQYWYBSMPQAF-UHFFFAOYSA-N
NC(=O)c1cnc2[nH]c(-c3ccc(OCCN4CCCCC4)cc3)nc2c1NCCCNC(=O)C1CCC1,2.48,IUDBEIQBJIEKNX-UHFFFAOYSA-N
CNC(=O)OCC(C)N(c1cc(Cl)ccc1CO)S(=O)(=O)c1ccc(Cl)cc1,3.0,ANCQOSJSIUWCQF-UHFFFAOYSA-N
Cc1ncc(-c2ccnc(Nc3ccc(C(=O)NCCN(C)C)c(F)c3)n2)n1C(C)C,1.96,CNSXYUZUUPJMQL-UHFFFAOYSA-N
CC1(C(=O)NC2CCCCC2)CCC(=O)N1Cc1cccs1,2.15,FBLLCIGGJBIRKZ-UHFFFAOYSA-N
COc1cc(N2CCN(C(N)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,3.3,AFEDHDLLXVXFNK-UHFFFAOYSA-N
NC(=O)c1cccc([S+]([O-])C2CC3CCC(C2)N3Cc2ccccc2)c1,1.1,HQXYMUSPACPKSH-UHFFFAOYSA-N
CN(C)c1nc(Cc2ccc(NC(=O)c3ccc(C(F)(F)F)cc3)cc2)nc(N(C)C)c1CC(=O)O,1.46,XEOSTBFUCNZKGS-UHFFFAOYSA-N
CCC(CC)NC(=O)c1nnn(-c2ccccc2)c1NS(=O)(=O)c1ccc(C)cc1,0.46,ZAEOSRJQGLBEGF-UHFFFAOYSA-N
Nc1nc(SCc2ccccc2)nc2c1ncn2C1OC(CO)C(O)C1O,1.24,NHKVVDFZMRMNRB-UHFFFAOYSA-N
Cn1c(=O)c2nc(-c3cccnc3)[nH]c2n(C)c1=O,0.7,XUYWNICQFANXQY-UHFFFAOYSA-N
COC1CN(Cc2ccc(C(F)(F)F)cc2)CCC1N(C)C(=O)Cc1ccc(-n2cnnn2)cc1,3.1,MTJFPNPDPMDLQJ-UHFFFAOYSA-N
Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,0.78,RMMXTBMQSGEXHJ-UHFFFAOYSA-N
CCC(CC)CNC(=O)c1ccc2c(c1)c(Cc1ccc(C(=O)NS(=O)(=O)c3ccccc3C)cc1OC)cn2C,2.7,BBKGKXNPYBEWIO-UHFFFAOYSA-N
NC(=O)c1cncc(-c2ccc(C3CCC(CC(=O)O)CC3)cc2)c1,0.22,IZCLZTYQBWLSOM-UHFFFAOYSA-N
CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,0.85,SYTBZMRGLBWNTM-UHFFFAOYSA-N
COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(C(F)(F)F)c(-c2cnc3ccccn23)n1,3.7,JSPJZRZQPACRSQ-UHFFFAOYSA-N
NC1(c2ccc(-c3ncc4nccn4c3-c3ccccc3)cc2)CCC1,1.3,YNWTXEUYEFVUCD-UHFFFAOYSA-N
COCC(C)Oc1cc(Oc2cc(F)cc(F)c2)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,1.36,ONHAZCJPHPIFHW-UHFFFAOYSA-N
CCC(C)(C)CC(c1ccc(C(=O)O)c(Oc2cccc(Cl)c2)c1)N1CCCC(n2cc(C)c(=O)[nH]c2=O)C1,1.37,OOIGDEFCNHECCO-UHFFFAOYSA-N
Fc1cccc(C(COCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)N2CCNCC2)c1,3.2,VTGZPWMFTWGIQB-UHFFFAOYSA-N
COc1cc(F)ccc1-c1cncc(CNC(=O)c2ccccn2)c1,3.2,XEKZQVZQOZRWEJ-UHFFFAOYSA-N
CSCc1cc(N2CCOCC2)nc(-c2ccccc2)n1,3.26,MLNZIJKKSLNUDK-UHFFFAOYSA-N
CC(=O)Nc1ccc2ccn(-c3cc(NCCCN(C)C)n4ncc(C#N)c4n3)c2c1,1.62,LGAQZKSRZOPELW-UHFFFAOYSA-N
CC(=O)Nc1ccc2ccn(-c3cc(NCCN4CCCC4)n4ncc(C#N)c4n3)c2c1,2.24,VROBSOYWNQARKV-UHFFFAOYSA-N
N#CC1(NC(=O)C2CCCCC2C(=O)N2CCc3[nH]c4c(Cl)cccc4c3C2)CC1,3.59,GPRFWQGDRLPCOZ-UHFFFAOYSA-N
O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,2.46,ZQSIJRDFPHDXIC-UHFFFAOYSA-N
Nc1ccc2[nH]c(Cc3ccc(Oc4ccccc4)cc3)nc2c1,3.8,KVTYWLATLSZWKO-UHFFFAOYSA-N
Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC(CCO)CCO)nc21,1.5,JYYLVUFNAHSSFE-UHFFFAOYSA-N
CCc1ccc(NC(=O)c2ccc3cc(C(=N)N)ccc3c2)cc1,1.1,SHHNTNYQWYJYKN-UHFFFAOYSA-N
CC#Cc1ccnc(-c2cc(C3(C4CC4)N=C(C)C(N)=N3)ccc2O)c1,3.6,FXVJITQJGQEANW-UHFFFAOYSA-N
O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(c1ccc(F)cc1)c1c[nH]c(=O)c(Cl)c1,3.12,ACHAGBFZZOHGJZ-UHFFFAOYSA-N
CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NC=O)c1=O)C(=O)C(F)(F)F,1.84,GSCUBJMYASAITB-UHFFFAOYSA-N
COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(C)c(-c2cnc3ccccn23)n1,2.9,HXLFOHIDCPNVHE-UHFFFAOYSA-N
Nc1cccc2c1C(=O)N(Cc1cccc(Cl)c1)C2=O,3.18,MBAXYDNQLXXKNL-UHFFFAOYSA-N
NC(=O)Nc1cc(-c2ccccc2)sc1C(=O)NC1CCCNC1,1.04,KZWJNCUHHASMNZ-UHFFFAOYSA-N
Nc1nc(Cl)nc(NCc2ccccc2)n1,2.26,XSDWOOUKAMFWTM-UHFFFAOYSA-N
COc1cccc(COCC(O)CN2CCC(C(N)=O)CC2)c1,-0.5,UFBGSYVEMPFLMM-UHFFFAOYSA-N
Oc1nc2c(O)ccc(CCNCCCCCCOCCc3ccccc3)c2s1,2.21,ZMVSQESVVQLQPQ-UHFFFAOYSA-N
COCC(C)Oc1cc(Oc2ccccc2)cc(C(=O)Nc2ccc(C(=O)O)cn2)c1,0.95,OAHXKGMOXATJDV-UHFFFAOYSA-N
Clc1ccc2ncc(-c3cccc(NC4CNC4)n3)n2c1,1.19,RDTAHMIMQLRAMR-UHFFFAOYSA-N
N=C(N)Nc1ccc(C(=O)Oc2ccccc2)cc1,-0.21,PXPIXLVXGYQMFM-UHFFFAOYSA-N
NC1(c2ccc(-c3nn4ccc(=O)nc4cc3-c3ccccc3)cc2)CCC1,0.2,KTGRXAXPOKGURD-UHFFFAOYSA-N
CCOc1ccc(NC(C)=O)cc1,1.5,CPJSUEIXXCENMM-UHFFFAOYSA-N
O=C(CC12CC3CC(CC(C3)C1)C2)Nc1ccc2[nH]ncc2c1,4.03,BIGMDHWABCUPQT-UHFFFAOYSA-N
O=C(O)Cc1csc(-c2ccc(Cl)cc2)n1,-0.22,APBSKHYXXKHJFK-UHFFFAOYSA-N
Cc1ccc(-c2ccc(S(=O)(=O)N3CCCC3C(=O)N3CCC(N)C3)cc2F)o1,1.2,VNINLMKBPVLEPL-UHFFFAOYSA-N
Cc1cc(C(O)C(C)(OCc2ccc(-c3ccccc3)cc2)C(=O)NO)no1,2.88,GFLUBJYGGPWVEV-UHFFFAOYSA-N
COc1cccc(Oc2cncnc2O)c1,0.59,BBZIPONMDZDZAD-UHFFFAOYSA-N
CC(C)Oc1cc(Nc2nc3c(cc2F)ncn3C(CO)c2ccc(F)cn2)n[nH]1,2.97,BXERIDNAQJVEFF-UHFFFAOYSA-N
O=C(O)c1cccc(-c2ccc3c(C(=O)NCC45CC6CC(CC(C6)C4)C5)c(Cl)ccc3n2)c1,2.84,VEXQDRCYDJOVGB-UHFFFAOYSA-N
Nc1nc(N)c(C(=O)Nc2ccccn2)nc1Cl,2.67,UIOINPHYMCOKNA-UHFFFAOYSA-N
CN1CCN(C(=O)c2cc3cc(Cl)ccc3[nH]2)CC1,2.4,HUQJRYMLJBBEDO-UHFFFAOYSA-N
CC1CN(C(=O)c2nnc3c(-c4ncccn4)cccc3c2N)C1,1.21,QFDFMEFCBWDRHN-UHFFFAOYSA-N
OCC(Nc1ncc(Cl)c(Nc2cc(C3CC3)[nH]n2)n1)c1ccc(F)cc1,3.75,FXSOVNSBVDXYOV-UHFFFAOYSA-N
CC1COCCN1c1cc(CS(C)(=O)=O)nc(-c2ccc3[nH]ccc3c2)n1,2.38,XMHSFTLIAYTIQQ-UHFFFAOYSA-N
COCCCc1cc(Nc2nc(NCc3cc(C)no3)ncc2Br)n[nH]1,3.07,GRMVXENVVBTWDY-UHFFFAOYSA-N
O=C(O)C(Cc1ccccc1)N1CCC(CN2CCC(Oc3ccc(CO)c(Cl)c3)CC2)CC1,0.8,VDHDXBKDWKOEOB-UHFFFAOYSA-N
O=C(O)CNCCNc1ccc(Cl)c(C(=O)NCC23CC4CC(CC(C4)C2)C3)c1,1.94,LMSXXLMCKQJXQH-UHFFFAOYSA-N
COc1cc(N2CCN(C(=O)C3CCCCC3C(=O)NC3(C#N)CC3)C(C)C2)ccc1C1CC1,3.49,XJSVWCQEXZGLLO-UHFFFAOYSA-N
CCNC(=O)c1ccc(C)c(-n2cnc3ccc(N4CCN(C)CC4)cc3c2=O)c1,1.47,NIKKNJOVUYAOTG-UHFFFAOYSA-N
O=C(Nc1nc(-c2ccccc2)cs1)c1cccnc1,3.62,ZSZBVMKJFQWIFV-UHFFFAOYSA-N
CS(=O)(=O)n1c2ccccc2c2cc(NC(=O)CCc3ccncc3)ccc21,3.4,IXOGWBZUTOHTBT-UHFFFAOYSA-N
CC1CN(C(=O)OCC(F)(F)F)CCN1c1ncc(OCc2ccncc2C#N)cn1,3.0,UFJZVFBUUIBTHV-UHFFFAOYSA-N
Nc1nnc(Cc2ccc(Cl)cc2)s1,2.34,BFEQYHQYYNNVEL-UHFFFAOYSA-N
N#Cc1c(C(=O)O)n(Cc2ccc(Cl)c(Cl)c2)c2ccccc12,1.26,GZFVSBWRIHKSNM-UHFFFAOYSA-N
O=c1[nH]c2c(O)ccc(C(O)CNCCc3cccc(-c4cccc(CNCc5ccccc5)c4)c3)c2s1,2.32,HXHAEKRMZXMRER-UHFFFAOYSA-N
Cc1ncc(-c2ccnc(Nc3ccc(S(=O)(=O)CCCN4CCOCC4)cc3)n2)n1C(C)C,2.43,XIXCDPUONOFFOT-UHFFFAOYSA-N
CC(CO)Nc1nc(SCc2ccccc2F)nc2nc(N)sc12,3.12,FFSHAZBWGKKFBM-UHFFFAOYSA-N
C=CCN(C(=O)Nc1ccccc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,3.6,GQOOTJLFAHNWHQ-UHFFFAOYSA-N
Cc1nn(-c2ccc(F)cc2)c(NS(=O)(=O)c2ccc(C#N)cc2)c1C(=O)NC(C)C(C)(C)C,0.45,VTFOIOURAFZEDM-UHFFFAOYSA-N
O=C(O)C(Cc1ccc(F)cc1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,2.98,UJDYUOWUTALBPP-UHFFFAOYSA-N
CS(=O)(=O)c1cccc(Nc2nccc(Nc3cccc4ncoc34)n2)c1,2.5,KZCPXMFKBLMRRN-UHFFFAOYSA-N
COCCC(=O)N(C)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,3.23,MFQLVAIMTGXBSE-UHFFFAOYSA-N
CC1CN(C(=O)OC(C)(C)C)CCN1c1ncc(OCc2ccc(C#N)cc2)cn1,2.89,WUECHLZWIPEXMU-UHFFFAOYSA-N
Cc1ncc(-c2ccnc(Nc3ccc(N4CCN(S(=O)(=O)CCN(C)C)CC4)cc3)n2)n1C(C)C,2.52,SFQJTSXHVUPLIV-UHFFFAOYSA-N
Nc1ccc2ccccc2n1,1.7,GCMNJUJAKQGROZ-UHFFFAOYSA-N
CCCCN1Cc2c(nc3cc(-c4ccco4)nn3c2O)C1=O,0.8,VTZIKJMBHSRBMV-UHFFFAOYSA-N
Cn1cc(C(=O)NCC(O)CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)c(C(F)(F)F)cc1=O,2.76,FLTAIVXWWOKLBO-UHFFFAOYSA-N
Nc1nc2ccc(-c3cccc(O)c3)cc2s1,3.1,RHVQMWASYJPMIL-UHFFFAOYSA-N
CC#CCn1c(=O)c2c(-c3cncn3C)n(Cc3ccnc4ccc(Cl)cc34)nc2n(CC2CC2)c1=O,3.61,QGIIIBPDCXUOKY-UHFFFAOYSA-N
Cc1nn(C)c2cc(N3CCN(C(=O)C4CCCCC4C(=O)NC4(C#N)CC4)C(C)C3)ccc12,2.7,DKJNJGMFODPLQX-UHFFFAOYSA-N
Cc1nccc(-c2ccc(-c3nc4ccncc4c(O)c3C#N)cc2)c1Cl,2.0,CISUHHMWKWDMFJ-UHFFFAOYSA-N
O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)cccc12,2.9,CZQHHVNHHHRRDU-UHFFFAOYSA-N
COc1ncc2ccc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,0.2,LPHSTAIXRBFEFQ-UHFFFAOYSA-N
COc1cc(C(=O)O)ccc1Cc1cn(C)c2ccc(NC(=O)CC3CCCC3)cc12,2.0,GTQPMBLLIWJEJZ-UHFFFAOYSA-N
Cc1c(S(=O)(=O)c2ccc(Cl)cc2)c2cc(F)ccc2n1CC(=O)O,-0.16,AQXNOXJAJOOFPU-UHFFFAOYSA-N
NS(=O)(=O)c1ccc(Nc2nccc(Nc3c(Cl)ccc4c3OCO4)n2)cc1,2.7,ORPLKVBNBJSMGV-UHFFFAOYSA-N
CCC(C)(CC)CC(c1ccc(C(=O)O)c(Oc2cccc(Br)c2)c1)N1CCCC(n2cc(C)c(=O)[nH]c2=O)C1,1.97,KOUBAHNTPUBTSW-UHFFFAOYSA-N
CC1(C)C2CCC1(CS(=O)(=O)N1CCN(c3ccc(C#N)cn3)CC1)C(=O)C2,2.46,KGOUMVFYXYCYPF-UHFFFAOYSA-N
NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O,0.37,LMJSLTNSBFUCMU-UHFFFAOYSA-N
Cc1nc2ncnn2c(O)c1CCOC(=O)c1ccccc1F,0.99,DIYAIZWRVOIBCZ-UHFFFAOYSA-N
N#Cc1cccc(S(=O)(=O)NCC(O)CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)c1,3.42,RHDOFWFMSRHNFN-UHFFFAOYSA-N
O=C(NCCCCc1ccccc1)c1ccccc1,3.8,XFYLFLMGYOQLSS-UHFFFAOYSA-N
CC(C)CC(NC(=O)N1CCOCC1)C(=O)NCC#N,0.08,OEGABHQAWDXQMV-UHFFFAOYSA-N
NC(=O)C1CCCCC1,0.9,PNZXMIKHJXIPEK-UHFFFAOYSA-N
CN(C)c1ncnc2nc[nH]c12,0.95,BVIAOQMSVZHOJM-UHFFFAOYSA-N
Nc1nonc1C(=NO)Nc1ccc(F)c(Cl)c1,2.7,HGXSLPIXNPASGZ-UHFFFAOYSA-N
COc1ccc(S(=O)(=O)Nc2ccccn2)cc1,0.87,LKYSZEMWNWCNAM-UHFFFAOYSA-N
Cc1ccc(-c2csc3ncnc(O)c23)cc1,2.59,JYFIHIWXQSVJIL-UHFFFAOYSA-N
CCOc1ccccc1-c1ccc(-c2nc3ccncc3c(O)c2C#N)cc1,3.0,IMYDUDGJIZQSHN-UHFFFAOYSA-N
C=CC(=O)Nc1ccc(OC)cc1,1.68,YMHDGRAROYGJLT-UHFFFAOYSA-N
Cc1cn(C2CCCN(S(=O)(=O)c3ccc(O)c(Oc4cccc(Br)c4)c3)C2)c(=O)[nH]c1=O,2.3,GLYVZMPKAAPUCS-UHFFFAOYSA-N
CS(=O)(=O)c1ccc2c(C(=O)NCC(O)CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)c[nH]c(=O)c2c1,2.63,YGYJEYXHZXOPGM-UHFFFAOYSA-N
CN1CCCC1c1ccccn1,0.44,AQCRXZYYMOXFAN-UHFFFAOYSA-N
Oc1ccc(-c2nc3cc(O)ccc3o2)cc1,3.4,DPAMLAKLEWYMGF-UHFFFAOYSA-N
CCC(Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,2.72,IFSDAJWBUCMOAH-UHFFFAOYSA-N
Cn1c(Nc2ccc(C(F)(F)F)cc2)nc2cc(Oc3ccnc(-c4ncc(C(F)(F)F)[nH]4)c3)ccc21,3.45,YABJJWZLRMPFSI-UHFFFAOYSA-N
Nc1nc(-c2ccccc2)ns1,2.2,OYAHSBDYBOBAAQ-UHFFFAOYSA-N
N#CC(=C(N)Sc1ccc(N)cc1)c1ccccc1C(F)(F)F,3.4,JLOXTZFYJNCPIS-UHFFFAOYSA-N
CC(c1cc2ccccc2s1)N(O)C(N)=O,2.05,MWLSOWXNZPKENC-UHFFFAOYSA-N
Cc1cc(C)nc(SCC(=O)Nc2cc(C)on2)n1,1.52,HZJYOKODVJEGCS-UHFFFAOYSA-N
COc1c(C#N)cc2ccccc2c1C(=O)N(C)CC(CCN1CCC(N2CCCNC2=O)CC1)c1ccc(Cl)c(Cl)c1,3.0,CNNIPRDMDODXLC-UHFFFAOYSA-N
CNC1=Nc2ncccc2C(c2ccco2)=NC1c1ccns1,1.44,JHZNPXQNXMABTG-UHFFFAOYSA-N
Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,-1.25,KSCFJBIXMNOVSH-UHFFFAOYSA-N
CN1C(=O)CC(C)(CCc2cccc(-c3ccccc3)c2)N=C1N,2.03,CWIATWAMZSVNNY-UHFFFAOYSA-N
COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(C(=O)NCCc3ccccc3)cc12,2.51,RWEGDXKLFXEPAN-UHFFFAOYSA-N
Cc1ccc(-c2nn(C(C)(C)C)c3ncnc(N)c23)cc1,4.1,ZVPDNRVYHLRXLX-UHFFFAOYSA-N
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC1CCN(CC(N)=O)CC1,3.1,DIBGTMXGHUALIU-UHFFFAOYSA-N
NC(=O)c1ccc(Br)cc1,1.75,ZRWNRAJCPNLYAK-UHFFFAOYSA-N
c1nc(N2CCCCC2)c2nc[nH]c2n1,1.84,OXCZAXJFRBPQRP-UHFFFAOYSA-N
CCOc1cccc(Nc2nnc(C(=O)Nc3ccc(N4CCOCC4)nc3)o2)c1,3.6,IOZZFCHJROZWLY-UHFFFAOYSA-N
Cc1nc(C(=O)C(C)Oc2ccc(SCCCCCc3ccccc3)cc2)sc1CCCC(=O)O,2.03,RWIZIVMQIZHTSD-UHFFFAOYSA-N
O=C(Nc1cccc(C(c2ccc(C(=O)N3CCC3)cc2)N2CCN(Cc3ccc(F)cc3)CC2)c1)C1CC1,3.58,LYTCXQWSMLSBBT-UHFFFAOYSA-N
CC(C)Cn1c(=O)n(C)c(=O)c2c(SCCCO)c(Cc3ccccc3C(F)(F)F)sc21,4.05,NZCREMNPFKLVGX-UHFFFAOYSA-N
Cn1c(=O)c2c(-c3oc(S(C)(=O)=O)cc3Cl)n(Cc3ccnc4ccc(Cl)cc34)nc2n(CC2CC2)c1=O,3.97,GBLUNAZCSSKSEV-UHFFFAOYSA-N
Cc1ccc(S(=O)(=O)Nc2c(C(=O)NC(C)C(C)(C)C)c(C)nn2C2CCC2)cc1,1.57,DPTNZCSNVMOOAE-UHFFFAOYSA-N
O=c1[nH]n(Cc2cccs2)c(=O)c2c(=O)c3ccc(Cl)cc3[nH]c12,1.52,KMAKOKCMJADPKV-UHFFFAOYSA-N
COc1ccc2ncc(=O)n(CCN3CCC(NCc4ccc5c(n4)NC(=O)CO5)C(F)C3)c2c1,0.83,KCQSATGYEXNLEM-UHFFFAOYSA-N
N#Cc1ccc(C(=O)Nc2ccc(-n3ccnc3)nc2)cc1,2.2,SARQAYXDOCYKSE-UHFFFAOYSA-N
Nc1[nH]ncc1S(=O)(=O)c1ccccc1,1.1,PWCMYVJXHPBJNZ-UHFFFAOYSA-N
Cc1ccc(S(=O)(=O)Nc2c(C(=O)NCC(C)(C)C)c(C)nn2-c2ccccc2)cc1,1.46,LXYSCROSLDLXCB-UHFFFAOYSA-N
CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2cccc3[nH]ccc23)n1,1.7,YXULRTVZRGHXHN-UHFFFAOYSA-N
CC1OC(n2cnc3c(N)nc(OCC4CCC(F)(F)CC4)nc32)C(O)C1O,1.72,FFBXVMUCTAHDQI-UHFFFAOYSA-N
CCn1c2ccccc2c2cc(NC(=O)CCc3ccncc3)ccc21,3.75,STJCFOPXJIECBK-UHFFFAOYSA-N
CCS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)c(C(F)(F)F)c1,0.62,PZPVQKKTULQJKR-UHFFFAOYSA-N
COc1ccccc1CC(C(=O)O)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,2.77,VOPUEJLKUSXAOZ-UHFFFAOYSA-N
COc1cc2nnc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1N1CCN(C)CC1,2.36,HETJBEPGHHRWCC-UHFFFAOYSA-N
Fc1ccc2cn[nH]c2c1,2.3,CFMZDEQEVCDMRN-UHFFFAOYSA-N
CC(C)N(CCCNC(=O)Nc1ccc(C(C)(C)C)cc1)CC1OC(n2ccc3c(N)ncnc32)C(O)C1O,2.4,WXRGFPHDRFQODR-UHFFFAOYSA-N
CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,0.6,ROBVIMPUHSLWNV-UHFFFAOYSA-N
O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,1.47,JCKYGMPEJWAADB-UHFFFAOYSA-N
N#Cc1ccc(C(=O)N2CCC3(CC2)N=C(N)c2c(F)cccc2N3)cc1,0.66,GROLIDJOEMLLED-UHFFFAOYSA-N
Cc1ccc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC2CC2)nc1,3.36,FEFYXGFJVNPYLY-UHFFFAOYSA-N
CC(C)N=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,3.17,WDQPAMHFFCXSNU-UHFFFAOYSA-N
COc1ccc2ncc(=O)n(CCN3CCC(NCc4ccc5c(n4)NC(=O)CO5)C(OC)C3)c2c1,0.97,OPFCNFCPNQBDKS-UHFFFAOYSA-N
Oc1cc(OCc2ccccc2)ccn1,1.69,DOVNUEPFPBWTSV-UHFFFAOYSA-N
CN(C)CC(O)COc1ccc(Nc2cc(Nc3cc(Cl)ccc3Cl)ncn2)cc1,2.6,QNIZBMDMEQUCHR-UHFFFAOYSA-N
CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC(O)CO3)c(Cc3ccccc3C(F)(F)F)sc21,3.15,GOSZMIDOMHVHDD-UHFFFAOYSA-N
Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,2.84,JVDOKQYTTYUYDV-UHFFFAOYSA-N
COc1cc2ncnc(Nc3ccncc3)c2cc1OC,2.22,HJBJRPSIVVAUEY-UHFFFAOYSA-N
c1ccc(Nc2[nH]nnc2-c2ccccc2)cc1,3.37,ACLZPKMBZBHXJZ-UHFFFAOYSA-N
